task,trial,subject,video_path,start_frame,end_frame,gesture,clip_path
Needle_Passing,Needle_Passing_E004,E,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_E004_capture2.avi,214,395,G5,/kaggle/working/clips/train_882.npy
Needle_Passing,Needle_Passing_E004,E,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_E004_capture2.avi,396,784,G8,/kaggle/working/clips/train_883.npy
Needle_Passing,Needle_Passing_E004,E,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_E004_capture2.avi,785,997,G2,/kaggle/working/clips/train_884.npy
Needle_Passing,Needle_Passing_E004,E,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_E004_capture2.avi,998,1105,G3,/kaggle/working/clips/train_885.npy
Needle_Passing,Needle_Passing_E004,E,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_E004_capture2.avi,1106,1229,G6,/kaggle/working/clips/train_886.npy
Needle_Passing,Needle_Passing_E004,E,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_E004_capture2.avi,1230,1319,G4,/kaggle/working/clips/train_887.npy
Needle_Passing,Needle_Passing_E004,E,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_E004_capture2.avi,1320,1469,G2,/kaggle/working/clips/train_888.npy
Needle_Passing,Needle_Passing_E004,E,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_E004_capture2.avi,1470,1550,G3,/kaggle/working/clips/train_889.npy
Needle_Passing,Needle_Passing_E004,E,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_E004_capture2.avi,1551,1733,G6,/kaggle/working/clips/train_890.npy
Needle_Passing,Needle_Passing_E004,E,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_E004_capture2.avi,1734,1827,G4,/kaggle/working/clips/train_891.npy
Needle_Passing,Needle_Passing_E004,E,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_E004_capture2.avi,1828,2004,G2,/kaggle/working/clips/train_892.npy
Needle_Passing,Needle_Passing_E004,E,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_E004_capture2.avi,2005,2086,G3,/kaggle/working/clips/train_893.npy
Needle_Passing,Needle_Passing_E004,E,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_E004_capture2.avi,2087,2251,G6,/kaggle/working/clips/train_894.npy
Needle_Passing,Needle_Passing_E004,E,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_E004_capture2.avi,2252,2365,G4,/kaggle/working/clips/train_895.npy
Needle_Passing,Needle_Passing_E004,E,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_E004_capture2.avi,2366,2919,G2,/kaggle/working/clips/train_896.npy
Needle_Passing,Needle_Passing_E004,E,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_E004_capture2.avi,2920,3031,G3,/kaggle/working/clips/train_897.npy
Needle_Passing,Needle_Passing_E004,E,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_E004_capture2.avi,3032,3140,G6,/kaggle/working/clips/train_898.npy
Needle_Passing,Needle_Passing_E004,E,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_E004_capture2.avi,3141,3318,G11,/kaggle/working/clips/train_899.npy
Needle_Passing,Needle_Passing_E001,E,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_E001_capture2.avi,15,169,G1,/kaggle/working/clips/train_900.npy
Needle_Passing,Needle_Passing_E001,E,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_E001_capture2.avi,170,334,G5,/kaggle/working/clips/train_901.npy
Needle_Passing,Needle_Passing_E001,E,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_E001_capture2.avi,335,419,G8,/kaggle/working/clips/train_902.npy
Needle_Passing,Needle_Passing_E001,E,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_E001_capture2.avi,420,552,G2,/kaggle/working/clips/train_903.npy
Needle_Passing,Needle_Passing_E001,E,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_E001_capture2.avi,553,709,G8,/kaggle/working/clips/train_904.npy
Needle_Passing,Needle_Passing_E001,E,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_E001_capture2.avi,710,898,G2,/kaggle/working/clips/train_905.npy
Needle_Passing,Needle_Passing_E001,E,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_E001_capture2.avi,899,943,G3,/kaggle/working/clips/train_906.npy
Needle_Passing,Needle_Passing_E001,E,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_E001_capture2.avi,944,1159,G6,/kaggle/working/clips/train_907.npy
Needle_Passing,Needle_Passing_E001,E,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_E001_capture2.avi,1160,1263,G4,/kaggle/working/clips/train_908.npy
Needle_Passing,Needle_Passing_E001,E,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_E001_capture2.avi,1264,1539,G2,/kaggle/working/clips/train_909.npy
Needle_Passing,Needle_Passing_E001,E,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_E001_capture2.avi,1540,1640,G3,/kaggle/working/clips/train_910.npy
Needle_Passing,Needle_Passing_E001,E,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_E001_capture2.avi,1641,1760,G6,/kaggle/working/clips/train_911.npy
Needle_Passing,Needle_Passing_E001,E,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_E001_capture2.avi,1761,1889,G4,/kaggle/working/clips/train_912.npy
Needle_Passing,Needle_Passing_E001,E,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_E001_capture2.avi,1890,2247,G2,/kaggle/working/clips/train_913.npy
Needle_Passing,Needle_Passing_E001,E,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_E001_capture2.avi,2248,2354,G3,/kaggle/working/clips/train_914.npy
Needle_Passing,Needle_Passing_E001,E,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_E001_capture2.avi,2355,2477,G6,/kaggle/working/clips/train_915.npy
Needle_Passing,Needle_Passing_E001,E,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_E001_capture2.avi,2478,2567,G4,/kaggle/working/clips/train_916.npy
Needle_Passing,Needle_Passing_E001,E,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_E001_capture2.avi,2568,2776,G2,/kaggle/working/clips/train_917.npy
Needle_Passing,Needle_Passing_E001,E,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_E001_capture2.avi,2777,2850,G3,/kaggle/working/clips/train_918.npy
Needle_Passing,Needle_Passing_E001,E,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_E001_capture2.avi,2851,2946,G6,/kaggle/working/clips/train_919.npy
Needle_Passing,Needle_Passing_E001,E,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_E001_capture2.avi,2947,3230,G11,/kaggle/working/clips/train_920.npy
Needle_Passing,Needle_Passing_E005,E,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_E005_capture2.avi,94,166,G1,/kaggle/working/clips/train_921.npy
Needle_Passing,Needle_Passing_E005,E,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_E005_capture2.avi,167,368,G5,/kaggle/working/clips/train_922.npy
Needle_Passing,Needle_Passing_E005,E,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_E005_capture2.avi,369,552,G8,/kaggle/working/clips/train_923.npy
Needle_Passing,Needle_Passing_E005,E,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_E005_capture2.avi,553,763,G2,/kaggle/working/clips/train_924.npy
Needle_Passing,Needle_Passing_E005,E,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_E005_capture2.avi,764,844,G3,/kaggle/working/clips/train_925.npy
Needle_Passing,Needle_Passing_E005,E,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_E005_capture2.avi,845,985,G6,/kaggle/working/clips/train_926.npy
Needle_Passing,Needle_Passing_E005,E,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_E005_capture2.avi,986,1124,G4,/kaggle/working/clips/train_927.npy
Needle_Passing,Needle_Passing_E005,E,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_E005_capture2.avi,1125,1397,G2,/kaggle/working/clips/train_928.npy
Needle_Passing,Needle_Passing_E005,E,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_E005_capture2.avi,1398,1469,G3,/kaggle/working/clips/train_929.npy
Needle_Passing,Needle_Passing_E005,E,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_E005_capture2.avi,1470,1616,G6,/kaggle/working/clips/train_930.npy
Needle_Passing,Needle_Passing_E005,E,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_E005_capture2.avi,1617,1738,G4,/kaggle/working/clips/train_931.npy
Needle_Passing,Needle_Passing_E005,E,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_E005_capture2.avi,1739,1911,G2,/kaggle/working/clips/train_932.npy
Needle_Passing,Needle_Passing_E005,E,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_E005_capture2.avi,1912,2426,G3,/kaggle/working/clips/train_933.npy
Needle_Passing,Needle_Passing_E005,E,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_E005_capture2.avi,2427,2503,G6,/kaggle/working/clips/train_934.npy
Needle_Passing,Needle_Passing_E005,E,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_E005_capture2.avi,2504,2643,G4,/kaggle/working/clips/train_935.npy
Needle_Passing,Needle_Passing_E005,E,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_E005_capture2.avi,2644,2978,G2,/kaggle/working/clips/train_936.npy
Needle_Passing,Needle_Passing_E005,E,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_E005_capture2.avi,2979,3051,G3,/kaggle/working/clips/train_937.npy
Needle_Passing,Needle_Passing_E005,E,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_E005_capture2.avi,3052,3129,G6,/kaggle/working/clips/train_938.npy
Needle_Passing,Needle_Passing_E005,E,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_E005_capture2.avi,3130,3326,G11,/kaggle/working/clips/train_939.npy
Needle_Passing,Needle_Passing_D005,D,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_D005_capture2.avi,1,84,G1,/kaggle/working/clips/train_940.npy
Needle_Passing,Needle_Passing_D005,D,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_D005_capture2.avi,85,159,G5,/kaggle/working/clips/train_941.npy
Needle_Passing,Needle_Passing_D005,D,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_D005_capture2.avi,160,208,G1,/kaggle/working/clips/train_942.npy
Needle_Passing,Needle_Passing_D005,D,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_D005_capture2.avi,209,383,G5,/kaggle/working/clips/train_943.npy
Needle_Passing,Needle_Passing_D005,D,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_D005_capture2.avi,384,561,G8,/kaggle/working/clips/train_944.npy
Needle_Passing,Needle_Passing_D005,D,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_D005_capture2.avi,562,666,G2,/kaggle/working/clips/train_945.npy
Needle_Passing,Needle_Passing_D005,D,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_D005_capture2.avi,667,723,G3,/kaggle/working/clips/train_946.npy
Needle_Passing,Needle_Passing_D005,D,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_D005_capture2.avi,724,799,G6,/kaggle/working/clips/train_947.npy
Needle_Passing,Needle_Passing_D005,D,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_D005_capture2.avi,800,875,G4,/kaggle/working/clips/train_948.npy
Needle_Passing,Needle_Passing_D005,D,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_D005_capture2.avi,876,1101,G2,/kaggle/working/clips/train_949.npy
Needle_Passing,Needle_Passing_D005,D,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_D005_capture2.avi,1102,1156,G3,/kaggle/working/clips/train_950.npy
Needle_Passing,Needle_Passing_D005,D,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_D005_capture2.avi,1157,1185,G6,/kaggle/working/clips/train_951.npy
Needle_Passing,Needle_Passing_D005,D,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_D005_capture2.avi,1186,1268,G4,/kaggle/working/clips/train_952.npy
Needle_Passing,Needle_Passing_D005,D,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_D005_capture2.avi,1269,1464,G2,/kaggle/working/clips/train_953.npy
Needle_Passing,Needle_Passing_D005,D,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_D005_capture2.avi,1465,1523,G3,/kaggle/working/clips/train_954.npy
Needle_Passing,Needle_Passing_D005,D,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_D005_capture2.avi,1524,1568,G6,/kaggle/working/clips/train_955.npy
Needle_Passing,Needle_Passing_D005,D,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_D005_capture2.avi,1569,1625,G4,/kaggle/working/clips/train_956.npy
Needle_Passing,Needle_Passing_D005,D,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_D005_capture2.avi,1626,1733,G2,/kaggle/working/clips/train_957.npy
Needle_Passing,Needle_Passing_D005,D,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_D005_capture2.avi,1734,1779,G3,/kaggle/working/clips/train_958.npy
Needle_Passing,Needle_Passing_D005,D,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_D005_capture2.avi,1780,1854,G6,/kaggle/working/clips/train_959.npy
Needle_Passing,Needle_Passing_D005,D,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_D005_capture2.avi,1855,1962,G11,/kaggle/working/clips/train_960.npy
Needle_Passing,Needle_Passing_B002,B,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_B002_capture2.avi,32,337,G1,/kaggle/working/clips/train_961.npy
Needle_Passing,Needle_Passing_B002,B,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_B002_capture2.avi,338,522,G2,/kaggle/working/clips/train_962.npy
Needle_Passing,Needle_Passing_B002,B,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_B002_capture2.avi,523,625,G3,/kaggle/working/clips/train_963.npy
Needle_Passing,Needle_Passing_B002,B,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_B002_capture2.avi,626,1132,G6,/kaggle/working/clips/train_964.npy
Needle_Passing,Needle_Passing_B002,B,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_B002_capture2.avi,1133,1301,G4,/kaggle/working/clips/train_965.npy
Needle_Passing,Needle_Passing_B002,B,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_B002_capture2.avi,1302,1471,G2,/kaggle/working/clips/train_966.npy
Needle_Passing,Needle_Passing_B002,B,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_B002_capture2.avi,1472,1531,G3,/kaggle/working/clips/train_967.npy
Needle_Passing,Needle_Passing_B002,B,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_B002_capture2.avi,1532,1688,G6,/kaggle/working/clips/train_968.npy
Needle_Passing,Needle_Passing_B002,B,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_B002_capture2.avi,1689,1800,G4,/kaggle/working/clips/train_969.npy
Needle_Passing,Needle_Passing_B002,B,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_B002_capture2.avi,1801,2099,G2,/kaggle/working/clips/train_970.npy
Needle_Passing,Needle_Passing_B002,B,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_B002_capture2.avi,2100,2371,G3,/kaggle/working/clips/train_971.npy
Needle_Passing,Needle_Passing_B002,B,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_B002_capture2.avi,2372,2470,G6,/kaggle/working/clips/train_972.npy
Needle_Passing,Needle_Passing_B002,B,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_B002_capture2.avi,2471,2577,G4,/kaggle/working/clips/train_973.npy
Needle_Passing,Needle_Passing_B002,B,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_B002_capture2.avi,2578,2733,G2,/kaggle/working/clips/train_974.npy
Needle_Passing,Needle_Passing_B002,B,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_B002_capture2.avi,2734,2807,G3,/kaggle/working/clips/train_975.npy
Needle_Passing,Needle_Passing_B002,B,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_B002_capture2.avi,2808,2931,G6,/kaggle/working/clips/train_976.npy
Needle_Passing,Needle_Passing_B002,B,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_B002_capture2.avi,2932,3080,G11,/kaggle/working/clips/train_977.npy
Needle_Passing,Needle_Passing_C001,C,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_C001_capture2.avi,27,65,G1,/kaggle/working/clips/train_978.npy
Needle_Passing,Needle_Passing_C001,C,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_C001_capture2.avi,66,156,G5,/kaggle/working/clips/train_979.npy
Needle_Passing,Needle_Passing_C001,C,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_C001_capture2.avi,157,315,G8,/kaggle/working/clips/train_980.npy
Needle_Passing,Needle_Passing_C001,C,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_C001_capture2.avi,316,485,G2,/kaggle/working/clips/train_981.npy
Needle_Passing,Needle_Passing_C001,C,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_C001_capture2.avi,486,553,G3,/kaggle/working/clips/train_982.npy
Needle_Passing,Needle_Passing_C001,C,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_C001_capture2.avi,554,635,G6,/kaggle/working/clips/train_983.npy
Needle_Passing,Needle_Passing_C001,C,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_C001_capture2.avi,636,701,G4,/kaggle/working/clips/train_984.npy
Needle_Passing,Needle_Passing_C001,C,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_C001_capture2.avi,702,1826,G2,/kaggle/working/clips/train_985.npy
Needle_Passing,Needle_Passing_C001,C,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_C001_capture2.avi,1827,1931,G3,/kaggle/working/clips/train_986.npy
Needle_Passing,Needle_Passing_C001,C,/kaggle/input/datasets/anaghabpoojari11/surgbench/Needle_Passing/Needle_Passing/video/Needle_Passing_C001_capture2.avi,1932,2149,G6,/kaggle/working/clips/train_987.npy
